year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,10
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,1
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,0
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Chefer inom hälso- och sjukvård,Managers in healthcare,2
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,1
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,1
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,1
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,0
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Chefer inom övrig servicenäring,Managers in other service industries,4
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,4
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,3
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,3
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,1
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,"Driftchefer inom bygg, anläggning och gruva",Operations managers in construction and mining,11
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,3
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,2
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,6
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,8
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,4
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,3
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,5
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,4
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,8
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,6
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,2
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Ekonomi- och finanschefer,Finance managers,52
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,1
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,1
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,1
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,0
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Fastighets- och förvaltningschefer,Property and administration managers,3
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,1
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,4
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,4
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,7
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,7
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,2
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,3
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,1
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,5
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,3
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,0
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Forsknings- och utvecklingschefer,R&D managers,38
